t,x,y,z
96.0625,-0.0834015,-0.151883,-0.958066
96.0625,-0.0827701,-0.160531,-0.960601
96.0625,-0.0782938,-0.163593,-0.965205
96.0625,-0.0759814,-0.166815,-0.962143
96.0625,-0.084464,-0.163626,-0.961231
96.125,-0.0935929,-0.165446,-0.968963
96.125,-0.0890081,-0.160953,-0.98027
96.125,-0.0816874,-0.152349,-0.992477
96.125,-0.0734103,-0.144549,-1.00231
96.125,-0.0679738,-0.136646,-1.00413
96.125,-0.0732993,-0.127362,-1.00714
96.1875,-0.0927247,-0.127223,-1.00843
96.1875,-0.101188,-0.120347,-1.01042
96.1875,-0.107299,-0.118881,-1.0106
96.1875,-0.103954,-0.129574,-1.0062
96.1875,-0.100541,-0.145551,-1.00503
96.1875,-0.100844,-0.157847,-0.997761
96.25,-0.115956,-0.170704,-0.982761
96.25,-0.117999,-0.167523,-0.978056
96.25,-0.110434,-0.154574,-0.980394
96.25,-0.101506,-0.146754,-0.983681
96.25,-0.104412,-0.14503,-0.983721
96.25,-0.111326,-0.150373,-0.982235
96.3125,-0.111988,-0.161473,-0.981519
96.3125,-0.104189,-0.165426,-0.983737
96.3125,-0.0987849,-0.174669,-0.985237
96.3125,-0.0937939,-0.185961,-0.997327
96.3125,-0.0854473,-0.193833,-1.00803
96.3125,-0.0669992,-0.19052,-1.02456
96.3125,-0.0561518,-0.181222,-1.04387
96.375,-0.0650208,-0.161325,-1.07094
96.375,-0.0777355,-0.14833,-1.09612
96.375,-0.0876065,-0.139611,-1.11109
96.375,-0.0883793,-0.135209,-1.11862
96.375,-0.0833799,-0.132964,-1.12579
96.375,-0.0816253,-0.140116,-1.12263
96.4375,-0.0965092,-0.155319,-1.10002
96.4375,-0.101472,-0.172438,-1.0677
96.4375,-0.099471,-0.188243,-1.0301
96.4375,-0.0938433,-0.19002,-0.995814
96.4375,-0.0838341,-0.181513,-0.974426
96.4375,-0.0864751,-0.170757,-0.962205
96.5,-0.108307,-0.167382,-0.95114
96.5,-0.104433,-0.161727,-0.93914
96.5,-0.101253,-0.155783,-0.926515
96.5,-0.103439,-0.14739,-0.917512
96.5,-0.107338,-0.132269,-0.916583
96.5,-0.112347,-0.121181,-0.922536
96.5625,-0.114885,-0.105455,-0.937038
96.5625,-0.106781,-0.0951109,-0.949976
96.5625,-0.0974986,-0.0879488,-0.970257
96.5625,-0.098145,-0.0879187,-0.990913
96.5625,-0.104968,-0.0912118,-1.00279
96.5625,-0.109435,-0.099726,-1.00987
96.5625,-0.111262,-0.107492,-1.01802
96.625,-0.115051,-0.108797,-1.02808
96.625,-0.124257,-0.112941,-1.03554
96.625,-0.13415,-0.118457,-1.03347
96.625,-0.134336,-0.126516,-1.03349
96.625,-0.121013,-0.130719,-1.02919
96.625,-0.103392,-0.139274,-1.025
96.6875,-0.100375,-0.15096,-1.02115
96.6875,-0.0992561,-0.158513,-1.0233
96.6875,-0.0937715,-0.161624,-1.02519
96.6875,-0.085119,-0.160193,-1.02394
96.6875,-0.0737626,-0.149379,-1.02552
96.6875,-0.0701363,-0.133206,-1.02608
96.75,-0.0871344,-0.116758,-1.02919
96.75,-0.0990529,-0.105118,-1.0325
96.75,-0.0995507,-0.100781,-1.03134
96.75,-0.0967541,-0.106937,-1.02306
96.75,-0.103955,-0.128988,-1.01186
96.75,-0.105854,-0.147397,-1.00066
96.8125,-0.101876,-0.161659,-0.989677
96.8125,-0.0972759,-0.167586,-0.981774
96.8125,-0.0939038,-0.167589,-0.982206
96.8125,-0.0937868,-0.162121,-0.984545
96.8125,-0.0898314,-0.149837,-0.987708
96.8125,-0.0888441,-0.13355,-0.992646
96.875,-0.0963557,-0.108104,-0.996117
96.875,-0.104058,-0.0904963,-1.0014
96.875,-0.107706,-0.092114,-0.99904
96.875,-0.111317,-0.0923143,-0.996697
96.875,-0.107404,-0.103493,-0.999948
96.875,-0.108874,-0.112253,-1.00182
96.875,-0.111644,-0.121913,-0.996164
96.9375,-0.106403,-0.144415,-0.984425
96.9375,-0.0981246,-0.152731,-0.981383
96.9375,-0.0781694,-0.157588,-0.987343
96.9375,-0.0657373,-0.165002,-0.991073
96.9375,-0.0671826,-0.172686,-0.996823
96.9375,-0.0626151,-0.183364,-0.998607
97,-0.0457697,-0.199421,-1.00133
97,-0.040846,-0.212306,-1.00301
97,-0.0479895,-0.230361,-0.995941
97,-0.0516478,-0.24379,-0.997459
97,-0.0328688,-0.262508,-1.01069
97,-0.00481007,-0.288586,-1.02474
97.0625,0.0232139,-0.319134,-1.03369
97.0625,0.0348579,-0.340852,-1.0334
97.0625,0.0512425,-0.349985,-1.03231
97.0625,0.0607233,-0.349318,-1.02252
97.0625,0.0529932,-0.331482,-1.00367
97.0625,0.0396369,-0.302654,-0.988673
97.125,0.00521508,-0.257672,-0.978455
97.125,-0.016877,-0.225641,-0.967454
97.125,-0.0359851,-0.194886,-0.951922
97.125,-0.0510794,-0.172135,-0.935105
97.125,-0.0561736,-0.157842,-0.91984
97.125,-0.0603247,-0.148664,-0.913322
97.1875,-0.0556532,-0.156938,-0.91028
97.1875,-0.048935,-0.173402,-0.914561
97.1875,-0.0328173,-0.212531,-0.919119
97.1875,-0.0163929,-0.262761,-0.928362
97.1875,-0.00592268,-0.31783,-0.935511
97.1875,0.00242211,-0.359069,-0.93914
97.1875,0.00486076,-0.376481,-0.946671
97.25,0.00546183,-0.380598,-0.955055
97.25,-0.00877641,-0.365199,-0.961356
97.25,-0.0191854,-0.351387,-0.966206
97.25,-0.0225379,-0.341718,-0.968448
97.25,-0.0159532,-0.327002,-0.967825
97.25,-0.0151158,-0.311104,-0.964758
97.3125,-0.0266681,-0.290437,-0.961045
97.3125,-0.0381605,-0.274607,-0.95876
97.3125,-0.0538283,-0.277393,-0.955722
97.3125,-0.061729,-0.280675,-0.952335
97.3125,-0.0549212,-0.273494,-0.958323
97.3125,-0.0499855,-0.267349,-0.976317
97.375,-0.060172,-0.236734,-1.00103
97.375,-0.0597075,-0.224883,-1.00417
97.375,-0.0700547,-0.190089,-1.00923
97.375,-0.0785862,-0.154986,-1.02262
97.375,-0.0814978,-0.12975,-1.03354
97.375,-0.0847987,-0.117181,-1.03776
97.4375,-0.100163,-0.0948608,-1.03103
97.4375,-0.113715,-0.0887063,-1.02135
97.4375,-0.124077,-0.0846624,-1.01371
97.4375,-0.113125,-0.0842674,-1.00923
97.4375,-0.101462,-0.0850633,-1.00097
97.4375,-0.0900815,-0.0884786,-0.99369
97.5,-0.0956595,-0.0929976,-0.984668
97.5,-0.108456,-0.100999,-0.970446
97.5,-0.111477,-0.108475,-0.956925
97.5,-0.10991,-0.119386,-0.958254
97.5,-0.114477,-0.133374,-0.973338
97.5,-0.10689,-0.15818,-1.00047
97.5,-0.0857709,-0.190033,-1.03778
97.5625,-0.0630018,-0.182111,-1.07399
97.5625,-0.0515272,-0.169205,-1.08892
97.5625,-0.0525075,-0.149919,-1.09278
97.5625,-0.065468,-0.128963,-1.07946
97.5625,-0.0771404,-0.0958363,-1.06681
97.5625,-0.0804106,-0.069806,-1.05537
97.625,-0.0862783,-0.0650446,-1.03712
97.625,-0.0860936,-0.059408,-1.00512
97.625,-0.0862344,-0.0590052,-0.973967
97.625,-0.0883221,-0.0801994,-0.938155
97.625,-0.093284,-0.115906,-0.915482
97.625,-0.0905846,-0.151738,-0.908068
97.6875,-0.0779441,-0.187796,-0.907273
97.6875,-0.0694555,-0.210351,-0.920485
97.6875,-0.0603986,-0.224195,-0.942688
97.6875,-0.0609689,-0.226815,-0.965278
97.6875,-0.0703969,-0.210342,-0.991889
97.6875,-0.0725208,-0.182748,-1.02282
97.75,-0.067052,-0.145248,-1.04944
97.75,-0.0620285,-0.124452,-1.06738
97.75,-0.0650689,-0.0924199,-1.06992
97.75,-0.0781645,-0.0634127,-1.05911
97.75,-0.0875766,-0.0593503,-1.05026
97.75,-0.0896886,-0.0785272,-1.04435
97.8125,-0.086757,-0.089614,-1.03437
97.8125,-0.0689632,-0.0862837,-1.02334
97.8125,-0.0323685,-0.0812891,-1.02035
97.8125,-0.0113755,-0.0778851,-1.0191
97.8125,-0.0180202,-0.0690792,-1.00546
97.8125,-0.0294098,-0.0726021,-0.980419
97.8125,-0.038909,-0.0890827,-0.964336
97.875,-0.0374298,-0.109969,-0.951492
97.875,-0.0234849,-0.119622,-0.942875
97.875,-0.0145116,-0.13212,-0.933893
97.875,-0.0194872,-0.126448,-0.924269
97.875,-0.0251197,-0.118691,-0.910469
97.875,-0.0309033,-0.118397,-0.898735
97.9375,-0.0324831,-0.135448,-0.895433
97.9375,-0.0380238,-0.155903,-0.910269
97.9375,-0.0324775,-0.181419,-0.939721
97.9375,-0.0113331,-0.207672,-0.98979
97.9375,0.00742795,-0.220812,-1.04896
97.9375,0.00821105,-0.208853,-1.10282
98,0.0080798,-0.156797,-1.14994
98,0.0161902,-0.127436,-1.16914
98,0.0115899,-0.0749016,-1.17004
98,0.00941522,-0.0187078,-1.15009
98,0.0153686,0.0357292,-1.11749
98,0.009776,0.0802898,-1.07213
98.0625,-0.00431915,0.0814471,-1.02044
98.0625,-0.0194555,0.0694085,-0.966904
98.0625,-0.0257986,0.0419099,-0.930932
98.0625,-0.0176585,-0.0130611,-0.916068
98.0625,-4.44651e-05,-0.0730459,-0.923844
98.0625,0.0109341,-0.116556,-0.945732
98.0625,0.0217968,-0.138415,-0.963715
98.125,0.0284327,-0.143498,-0.977042
98.125,0.0142913,-0.138237,-0.983414
98.125,-0.00851376,-0.127119,-0.993479
98.125,-0.0246819,-0.119848,-1.01033
98.125,-0.0376086,-0.10312,-1.02367
98.125,-0.0460651,-0.076591,-1.03898
98.1875,-0.0343965,-0.0258357,-1.05271
98.1875,-0.0142374,0.00460315,-1.0628
98.1875,0.00329527,0.0403092,-1.07612
98.1875,0.00613783,0.0619014,-1.08394
98.1875,-0.00333507,0.0691855,-1.07992
98.1875,-0.00929283,0.0744794,-1.0738
98.25,-0.0125059,0.0827886,-1.07615
98.25,-0.0120857,0.0742417,-1.08219
98.25,-0.0207976,0.0612767,-1.08139
98.25,-0.0314401,0.056488,-1.07004
98.25,-0.0293078,0.0538611,-1.04904
98.25,-0.0171308,0.0514004,-1.02547
98.3125,-0.0111782,0.0404855,-0.996762
98.3125,-0.0204646,0.0526947,-0.963043
98.3125,-0.0364187,0.0498947,-0.93658
98.3125,-0.0458008,0.0307228,-0.912454
98.3125,-0.0547911,0.00304404,-0.894214
98.3125,-0.0769169,-0.0413687,-0.895076
98.375,-0.0618875,-0.138349,-0.92764
98.375,-0.0166565,-0.231347,-0.97975
98.375,0.00849894,-0.279956,-1.02093
98.375,0.0101023,-0.267366,-1.03761
98.375,0.0123446,-0.214329,-1.04036
98.375,-0.00604445,-0.133835,-1.03489
98.375,-0.026742,-0.0504723,-1.01767
98.4375,-0.0388081,0.0146559,-0.998356
98.4375,-0.0427629,0.0613896,-0.980408
98.4375,-0.0392931,0.0810022,-0.954972
98.4375,-0.0340095,0.0686724,-0.926373
98.4375,-0.0447257,0.0359497,-0.894433
98.4375,-0.055335,-0.0127526,-0.873922
98.5,-0.0483625,-0.104177,-0.873329
98.5,-0.0396604,-0.173517,-0.889696
98.5,-0.0287684,-0.229735,-0.916529
98.5,-0.0267215,-0.26836,-0.941115
98.5,-0.0373677,-0.275635,-0.970132
98.5,-0.0480159,-0.270764,-0.997965
98.5625,-0.0457338,-0.227221,-1.02279
98.5625,-0.0311272,-0.180792,-1.03633
98.5625,-0.0178548,-0.129116,-1.04739
98.5625,-0.00661168,-0.0763053,-1.04409
98.5625,0.00429484,-0.0271038,-1.02427
98.5625,0.0053039,0.0134712,-0.997326
98.625,-0.00467296,0.0407353,-0.968374
98.625,-0.0137963,0.0494656,-0.942052
98.625,-0.0163806,0.0245919,-0.933577
98.625,-0.0142871,-0.0192176,-0.941856
98.625,-0.00618123,-0.0695157,-0.959543
98.625,0.0160306,-0.113195,-0.974074
98.6875,0.0470955,-0.123565,-0.979118
98.6875,0.0528553,-0.0944378,-0.97077
98.6875,0.050837,-0.0619055,-0.950735
98.6875,0.0535923,-0.0393885,-0.934851
98.6875,0.0537241,-0.011111,-0.927806
98.6875,0.0634234,0.00151962,-0.929279
98.6875,0.079243,-0.0187874,-0.936675
98.75,0.0900506,-0.0573713,-0.950143
98.75,0.090056,-0.0882484,-0.974761
98.75,0.0956447,-0.120534,-1.00269
98.75,0.0952327,-0.154251,-1.03746
98.75,0.0894724,-0.162881,-1.06075
98.75,0.0886105,-0.146894,-1.07533
98.8125,0.088186,-0.116088,-1.08096
98.8125,0.0789361,-0.0759228,-1.07627
98.8125,0.0713105,-0.0436298,-1.06694
98.8125,0.0658989,-0.017111,-1.04542
98.8125,0.0533532,0.00523849,-1.01588
98.8125,0.0436311,0.0228154,-0.989478
98.875,0.0486504,-0.0108403,-0.979615
98.875,0.0549481,-0.0345665,-0.976469
98.875,0.0516679,-0.0730575,-0.968299
98.875,0.0559364,-0.123633,-0.961686
98.875,0.0698063,-0.161517,-0.957993
98.875,0.0816865,-0.178286,-0.95488
98.9375,0.0950602,-0.168232,-0.94941
98.9375,0.104824,-0.146634,-0.948287
98.9375,0.106202,-0.121898,-0.956136
98.9375,0.104068,-0.0992674,-0.967867
98.9375,0.100524,-0.0840219,-0.97869
98.9375,0.0917082,-0.0633736,-0.986062
99,0.0790966,-0.0315216,-0.995859
99,0.0728152,-0.0199501,-1.00903
99,0.0683348,-0.0165223,-1.02245
99,0.0734842,-0.0154501,-1.03187
99,0.0897624,-0.0234948,-1.03872
99,0.107443,-0.0358134,-1.04273
99,0.120328,-0.047067,-1.03737
99.0625,0.119634,-0.0745552,-1.02083
99.0625,0.108162,-0.0852212,-0.996584
99.0625,0.0983431,-0.112707,-0.975832
99.0625,0.0969603,-0.154057,-0.968298
99.0625,0.0975033,-0.188419,-0.976338
99.0625,0.0957052,-0.21942,-0.990035
99.125,0.0946226,-0.243441,-1.01146
99.125,0.0907095,-0.2509,-1.03606
99.125,0.0905678,-0.229117,-1.05526
99.125,0.0924596,-0.175899,-1.06735
99.125,0.0933634,-0.113542,-1.07092
99.125,0.104764,-0.0506017,-1.05412
99.1875,0.117084,0.00909859,-1.02947
99.1875,0.113877,0.051845,-0.996216
99.1875,0.108284,0.0694202,-0.958642
99.1875,0.0955814,0.0660537,-0.924754
99.1875,0.0818744,0.0357412,-0.898479
99.1875,0.0749121,-0.0129513,-0.882822
99.25,0.0764449,-0.0764932,-0.883675
99.25,0.0748938,-0.121288,-0.898087
99.25,0.0752222,-0.15184,-0.92488
99.25,0.0796005,-0.172436,-0.956192
99.25,0.0827846,-0.182487,-0.992718
99.25,0.0870834,-0.180305,-1.03547
99.25,0.0884618,-0.169251,-1.06776
99.3125,0.0807675,-0.116681,-1.0827
99.3125,0.0693931,-0.0815997,-1.08462
99.3125,0.0605391,-0.0506262,-1.08443
99.3125,0.0611212,-0.0269332,-1.07879
99.3125,0.0652208,0.00228034,-1.067
99.3125,0.0653262,0.040128,-1.04962
99.375,0.0727979,0.0580847,-1.03897
99.375,0.082785,0.062886,-1.0281
99.375,0.0789602,0.0677892,-1.00906
99.375,0.0735461,0.0454793,-0.990662
99.375,0.0682456,0.00898969,-0.981031
99.375,0.0500112,-0.0284285,-0.973334
99.4375,0.0333197,-0.0860248,-0.960126
99.4375,0.0287903,-0.121831,-0.95009
99.4375,0.0192861,-0.150395,-0.942298
99.4375,0.0120675,-0.169909,-0.943751
99.4375,0.017334,-0.180319,-0.957459
99.4375,0.0210605,-0.170197,-0.97519
99.5,0.0291435,-0.124671,-0.992087
99.5,0.0430574,-0.0905129,-1.00006
99.5,0.0453131,-0.0629079,-1.00438
99.5,0.0453231,-0.0354071,-1.00271
99.5,0.0504803,0.00131458,-1.00047
99.5,0.053615,0.0326728,-0.994326
99.5625,0.0666341,0.0536359,-0.986147
99.5625,0.0783827,0.0681853,-0.987375
99.5625,0.0721884,0.065879,-0.989438
99.5625,0.0477786,0.0318203,-0.992927
99.5625,0.0212131,-0.0120736,-0.992477
99.5625,0.00470099,-0.065229,-0.997748
99.5625,0.00575228,-0.126471,-1.01563
99.625,0.0149346,-0.177189,-1.03008
99.625,0.0117986,-0.183564,-1.03737
99.625,-0.00159818,-0.162291,-1.02893
99.625,-0.0054993,-0.140016,-1.02084
99.625,-0.0062505,-0.115887,-1.0151
99.625,-0.00981987,-0.088369,-1.00426
99.6875,-0.0108012,-0.0553394,-0.997375
99.6875,-0.00954454,-0.0332125,-0.993905
99.6875,0.00170347,-0.0268866,-0.994594
99.6875,0.0121665,-0.0196591,-0.987054
99.6875,0.00972188,-0.00539845,-0.975605
99.6875,0.0120072,-0.0019049,-0.962097
99.75,0.00903888,-0.000279859,-0.946769
99.75,0.00237072,0.00385872,-0.935742
99.75,0.00428768,0.00721449,-0.924072
99.75,0.000181153,0.00579388,-0.923582
99.75,-0.0225276,0.00902802,-0.933842
99.75,-0.037921,0.0078976,-0.944927
99.8125,-0.0433158,-0.00865249,-0.964892
99.8125,-0.0477744,-0.0392485,-0.998664
99.8125,-0.0295656,-0.0729895,-1.03824
99.8125,-0.0111735,-0.0794321,-1.069
99.8125,-0.0166183,-0.0546943,-1.07702
99.8125,-0.0135966,-0.0288731,-1.0652
99.875,-0.000918746,-0.00526118,-1.04561
99.875,0.0134671,0.0152851,-1.03159
99.875,0.0168693,0.0121791,-1.0255
99.875,-0.00147775,-0.00460787,-1.01292
99.875,-0.016145,-0.0270312,-1.0026
99.875,-0.00631104,-0.068794,-1.00462
99.875,-0.00424597,-0.112297,-1.02009
99.9375,-0.0102437,-0.140979,-1.03036
99.9375,-0.00987017,-0.150165,-1.03505
99.9375,-0.000100672,-0.151661,-1.04373
99.9375,0.0149219,-0.138693,-1.06148
99.9375,0.0417949,-0.102769,-1.07132
99.9375,0.0500581,-0.0427136,-1.06199
100,0.0373661,0.015024,-1.0321
100,0.0368751,0.0483513,-0.993195
100,0.0419171,0.0664069,-0.963276
100,0.0416861,0.0721558,-0.936213
100,0.0284336,0.0597692,-0.903723
100,0.00760388,0.0264473,-0.88171
100.062,-0.0154651,-0.0359273,-0.879441
100.062,-0.0234613,-0.0875243,-0.895079
100.062,-0.00849068,-0.15563,-0.926982
100.062,0.0246882,-0.197854,-0.962214
100.062,0.040286,-0.196741,-0.986833
100.062,0.0306637,-0.153981,-0.994039
100.125,0.0188555,-0.0950039,-0.994253
100.125,0.0169059,-0.0517721,-0.992418
100.125,0.0211456,-0.0301842,-1.00506
100.125,0.035961,-0.030484,-1.02462
100.125,0.0474881,-0.0341211,-1.04632
100.125,0.0465658,-0.0307925,-1.06006
100.188,0.0613796,-0.0344581,-1.06391
100.188,0.0854389,-0.0454784,-1.05925
100.188,0.0895891,-0.0476053,-1.04564
100.188,0.0823693,-0.0450436,-1.02212
100.188,0.0763394,-0.0466896,-0.990056
100.188,0.067755,-0.0500843,-0.964603
100.188,0.0628181,-0.0546914,-0.943608
100.25,0.0546377,-0.0685257,-0.929822
100.25,0.0395914,-0.0676189,-0.917472
100.25,0.0184368,-0.0855107,-0.910519
100.25,0.00439036,-0.108234,-0.914452
100.25,-0.000593901,-0.13739,-0.92832
100.25,0.00434539,-0.146866,-0.94918
100.312,0.017882,-0.11539,-0.981254
100.312,0.0221289,-0.0878338,-1.00472
100.312,0.0275098,-0.050117,-1.02424
100.312,0.0351646,-0.0292601,-1.04142
100.312,0.0519544,-0.0260912,-1.05741
100.312,0.08345,-0.0229318,-1.05922
100.375,0.0981297,-0.0206695,-1.05422
100.375,0.0861551,-0.0308899,-1.03282
100.375,0.0796683,-0.0402287,-0.998858
100.375,0.0757908,-0.0385255,-0.96102
100.375,0.0708389,-0.0424446,-0.93386
100.375,0.0604089,-0.0672709,-0.918887
100.438,0.0386147,-0.0901761,-0.918119
100.438,0.0150455,-0.0981065,-0.930837
100.438,0.0205591,-0.110244,-0.950443
100.438,0.0267827,-0.104956,-0.96798
100.438,0.0276366,-0.080719,-0.977116
100.438,0.0376768,-0.0492804,-0.989222
100.438,0.0449597,-0.0171181,-1.00156
100.5,0.0643938,0.00583534,-1.00974
100.5,0.0809188,0.0139668,-1.01303
100.5,0.081659,0.0162235,-1.01554
100.5,0.0784829,0.00894165,-1.01288
100.5,0.0674463,-0.0095008,-0.999192
100.5,0.0553439,-0.0291767,-0.978897
100.562,0.067627,-0.0368338,-0.962531
100.562,0.088341,-0.0284196,-0.953683
100.562,0.0889896,-0.0154356,-0.953841
100.562,0.0797288,-0.0113665,-0.955542
100.562,0.0771107,-0.0218791,-0.954383
100.562,0.0792715,-0.0395513,-0.960211
100.625,0.081139,-0.0554495,-0.965789
100.625,0.0675709,-0.0560224,-0.978814
100.625,0.0555064,-0.0620572,-0.992227
100.625,0.0508694,-0.080075,-0.995851
100.625,0.0578427,-0.0988925,-1.00561
100.625,0.0772348,-0.106309,-1.01654
100.688,0.100423,-0.0862641,-1.0185
100.688,0.100197,-0.0475226,-1.01283
100.688,0.0932102,-0.0262734,-0.996323
100.688,0.0874393,-0.03166,-0.988636
100.688,0.0752089,-0.0569258,-0.998064
100.688,0.0680314,-0.0867842,-1.01292
100.75,0.0726179,-0.105118,-1.02842
100.75,0.0626444,-0.110098,-1.03864
100.75,0.0616708,-0.111282,-1.04587
100.75,0.069704,-0.106283,-1.05311
100.75,0.0754536,-0.0843504,-1.05691
100.75,0.0856998,-0.0558138,-1.04949
100.75,0.0967732,-0.033012,-1.03606
100.812,0.110754,-0.0116471,-1.02452
100.812,0.123587,0.00766759,-1.00875
100.812,0.129419,0.0298088,-0.994489
100.812,0.121725,0.0400715,-0.983827
100.812,0.108219,0.0336887,-0.970477
100.812,0.089446,0.0220118,-0.954142
100.875,0.0709472,-0.00679627,-0.936646
100.875,0.0716616,-0.0373323,-0.935075
100.875,0.0748579,-0.063942,-0.93957
100.875,0.0664059,-0.0704246,-0.94079
100.875,0.0537304,-0.0703216,-0.946226
100.875,0.0554554,-0.0614748,-0.961767
100.938,0.0653835,-0.0351163,-0.984731
100.938,0.0752396,-0.0281967,-1.00349
100.938,0.0793757,-0.0225653,-1.02214
100.938,0.079608,-0.0162826,-1.05152
100.938,0.0820509,-0.00803536,-1.06809
100.938,0.0903286,0.0102261,-1.08234
101,0.102627,0.0527296,-1.08642
101,0.117292,0.0833253,-1.07788
101,0.13518,0.120113,-1.05739
101,0.140597,0.15467,-1.03677
101,0.141691,0.166992,-1.01997
101,0.135282,0.158693,-0.994666
101.062,0.11259,0.12573,-0.964214
101.062,0.103104,0.0993017,-0.942643
101.062,0.0897847,0.0628513,-0.930661
101.062,0.0593574,0.0403529,-0.932905
101.062,0.0374069,0.0111582,-0.944857
101.062,0.0311817,-0.0216829,-0.963142
101.062,0.0282055,-0.0455281,-0.985362
101.125,0.0359385,-0.0557098,-1.00602
101.125,0.0485688,-0.0454295,-1.01652
101.125,0.0597481,-0.0154319,-1.02401
101.125,0.075111,0.00551759,-1.02074
101.125,0.0898694,0.0216196,-1.00535
101.125,0.100059,0.0472789,-0.981358
101.188,0.106103,0.0483216,-0.968588
101.188,0.104201,0.0384809,-0.957426
101.188,0.0817923,0.0207774,-0.951829
101.188,0.0630417,-0.0108772,-0.952401
101.188,0.0496321,-0.0472065,-0.965117
101.188,0.040737,-0.0801052,-0.9899
101.25,0.0618266,-0.0995317,-1.02046
101.25,0.0839278,-0.105943,-1.05176
101.25,0.0933289,-0.0800963,-1.06813
101.25,0.100526,-0.042998,-1.06392
101.25,0.0997088,-0.00391169,-1.04394
101.25,0.098404,0.0371625,-1.02241
101.312,0.111063,0.0701679,-1.00112
101.312,0.116292,0.0933919,-0.988811
101.312,0.1083,0.10345,-0.980939
101.312,0.101477,0.0852062,-0.978264
101.312,0.0913688,0.0538213,-0.979926
101.312,0.0823988,0.0225696,-0.992183
101.375,0.0913881,0.00325513,-1.00936
101.375,0.0950143,-0.00821601,-1.02959
101.375,0.0912508,-0.0141331,-1.04638
101.375,0.0982723,-0.000543028,-1.05967
101.375,0.10768,0.0166242,-1.0699
101.375,0.120676,0.0395399,-1.07605
101.375,0.134194,0.063809,-1.07031
101.438,0.135951,0.0942066,-1.043
101.438,0.131741,0.122776,-1.00657
101.438,0.132214,0.128201,-0.968843
101.438,0.122645,0.115616,-0.939978
101.438,0.0949996,0.0797697,-0.922952
101.438,0.0719219,0.0298484,-0.920321
101.5,0.0587411,-0.0140147,-0.931515
101.5,0.0556798,-0.0370078,-0.951778
101.5,0.0702737,-0.0439367,-0.978862
101.5,0.0812377,-0.0282524,-1.00327
101.5,0.0809583,0.00986822,-1.01587
101.5,0.0774848,0.0544264,-1.016
101.562,0.0811843,0.0905797,-1.00371
101.562,0.0831251,0.116178,-0.986343
101.562,0.0898117,0.132561,-0.966544
101.562,0.0947119,0.137275,-0.960629
101.562,0.0883204,0.128428,-0.958529
101.562,0.0831411,0.101411,-0.965926
101.625,0.0801065,0.0650409,-0.98397
101.625,0.0813955,0.033076,-1.01027
101.625,0.0857031,0.0246114,-1.0308
101.625,0.0831965,0.0273886,-1.03993
101.625,0.0843318,0.0335651,-1.04179
101.625,0.0925052,0.0439212,-1.02549
101.625,0.0917235,0.0786822,-0.996678
101.688,0.0872506,0.098465,-0.985614
101.688,0.0952956,0.103333,-0.981706
101.688,0.099654,0.0948614,-0.975985
101.688,0.09771,0.0823725,-0.970961
101.688,0.0881081,0.0587436,-0.958422
101.688,0.0706405,0.0235363,-0.95857
101.75,0.0533382,-0.0413735,-0.972266
101.75,0.0428038,-0.0965524,-0.993549
101.75,0.0396361,-0.132974,-1.00935
101.75,0.034358,-0.130906,-1.01695
101.75,0.0326127,-0.115495,-1.02969
101.75,0.0512552,-0.0935978,-1.045
101.812,0.0783697,-0.0488792,-1.05579
101.812,0.0856458,0.000291303,-1.04966
101.812,0.0881414,0.0368814,-1.03797
101.812,0.0919272,0.0528591,-1.02594
101.812,0.0884003,0.0650973,-1.00799
101.812,0.0880015,0.0658709,-0.987822
101.875,0.0961291,0.0367073,-0.980832
101.875,0.0902548,0.011737,-0.985448
101.875,0.073011,-0.0110275,-0.986222
101.875,0.0666975,-0.0472692,-0.986139
101.875,0.066637,-0.0754216,-0.992728
101.875,0.0687636,-0.0845994,-1.00728
101.938,0.0797975,-0.0647459,-1.02321
101.938,0.0883061,-0.0593193,-1.04807
101.938,0.0810151,-0.0621609,-1.07727
101.938,0.0757307,-0.055421,-1.09614
101.938,0.0729677,-0.0288369,-1.09523
101.938,0.0688618,0.0202206,-1.07818
101.938,0.0719053,0.0712602,-1.05432
102,0.080132,0.135776,-1.03467
